user,sku,category,query,click_time,query_time
4e56d019bde315615ad136403c28e30b259377b0,8240085,abcat0915006,Shaver,"2011-10-21 09:25:09.572","2011-10-21 09:23:31.556"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,1199972,pcmcat186400050010,earphones,"2011-10-17 18:36:57.3","2011-10-17 18:36:08.007"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,9999165700050014,abcat0201009,earbuds,"2011-10-18 17:24:21.718","2011-10-18 17:23:52.893"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,1114791,pcmcat144700050004,"bose earbuds","2011-10-18 22:42:00.34","2011-10-18 22:41:39.724"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,9661379,pcmcat144700050004,"sennheiser earbuds","2011-10-18 22:45:23.36","2011-10-18 22:44:14.145"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,9647509,pcmcat144700050004,earbuds,"2011-10-19 16:25:50.055","2011-10-19 16:24:42.491"
4e56d7bfd43c935e80b0de83db2e0eb1a4955f0b,9661102,pcmcat143000050007,"sennheiser mx 680","2011-10-19 16:29:56.113","2011-10-19 16:29:44.44"
4e56dfa68c26446d1f428a0ffaba77db2af3932d,2932378,pcmcat193100050017,"Dark of the moon","2011-09-30 19:24:14.756","2011-09-30 19:20:51.758"
4e56e62b7fced0aca05caaaed46c379828a9f05d,1945595,pcmcat209000050007,"Apple iPad 2","2011-10-07 03:48:34.066","2011-10-07 03:44:53.849"
4e56f630fd7c71a386c81296e1bbb14b1c719159,3048064,pcmcat247400050000,Dell,"2011-08-13 11:10:01.002","2011-08-13 11:09:46.619"
4e56f630fd7c71a386c81296e1bbb14b1c719159,3047444,pcmcat247400050000,Dell,"2011-08-13 11:11:22.936","2011-08-13 11:09:46.619"
4e5701bf7d01a484e6b6c266053e9ebcd302631e,8258495,abcat0715015,wii,"2011-10-19 23:29:14.203","2011-10-19 23:28:52.353"
4e5701bf7d01a484e6b6c266053e9ebcd302631e,1272605,abcat0701012,"xbox live","2011-10-25 21:11:43.655","2011-10-25 21:11:04.303"
4e5701bf7d01a484e6b6c266053e9ebcd302631e,2578312,pcmcat211400050012,security,"2011-10-25 23:11:22.306","2011-10-25 23:10:21.278"
4e5701bf7d01a484e6b6c266053e9ebcd302631e,3247036,cat02015,mcafee,"2011-10-26 00:50:23.457","2011-10-26 00:49:48.403"
4e5705ff167fb9f617200c1cb25a4ff945f10102,1419569,abcat0701012,Xbox360,"2011-09-04 10:53:15.41","2011-09-04 10:52:30.159"
4e57062896f8cbc3607144935a3914d0d3638f57,9442258,abcat0410001,"Camera shoulder bag","2011-10-11 13:25:32.83","2011-10-11 13:22:57.106"
4e571019539b834ed7a34e4d32c1f4776e929127,1088064,abcat0107040,"Universal remote control","2011-09-24 18:37:13.694","2011-09-24 18:33:54.556"
4e571019539b834ed7a34e4d32c1f4776e929127,1088116,abcat0107040,"Universal remote control","2011-09-24 18:38:01.285","2011-09-24 18:33:54.556"
4e571019539b834ed7a34e4d32c1f4776e929127,9405976,abcat0107040,"Universal remote control","2011-09-24 18:38:28.413","2011-09-24 18:33:54.556"
4e571019539b834ed7a34e4d32c1f4776e929127,2305716,abcat0107040,"Universal remote control","2011-09-24 18:38:44.153","2011-09-24 18:33:54.556"
4e5724d530e38e1468da54501c57176030a7885a,2965074,pcmcat242600050001,"Time capsule","2011-10-10 15:22:59.025","2011-10-10 15:22:12.49"
4e573ab7ef7b292203771cfe2178dc70da67bfda,7332059,abcat0513004,"Apple keyboard","2011-09-01 12:16:35.033","2011-09-01 12:15:52.831"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,2737269,abcat0703002,"resident evil","2011-09-22 19:10:28.639","2011-09-22 19:10:05.452"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,2550164,cat02015,"resident evil","2011-09-22 19:10:52.39","2011-09-22 19:10:05.452"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,2121582,abcat0101001,"resident evil","2011-09-22 19:11:49.339","2011-09-22 19:10:05.452"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,9770697,pcmcat167300050040,"resident evil","2011-09-22 19:13:46.352","2011-09-22 19:10:05.452"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,9770715,pcmcat167300050040,"resident evil","2011-09-22 19:14:07.309","2011-09-22 19:10:05.452"
4e574b3b141271b5dea5d5ac3f8b11584f7effd0,2863978,cat02015,"dark moon blu ray transformers","2011-10-09 21:44:21.463","2011-10-09 21:43:06.352"
4e57513d11ff4f58a49dc10a93d7fc7d88eed924,1281509,pcmcat171900050023,powermat,"2011-08-13 08:14:21.766","2011-08-13 08:13:55.615"
4e575171fd8c8f3707c363fefd267c8d330bfcbd,3247045,cat02015,transformers,"2011-09-27 21:33:44.49","2011-09-27 21:33:36.619"
4e575a27a729cb2e69ae0ee3a5b3e5eb7376d884,9751265,pcmcat230800050019,sennheiser,"2011-10-19 22:50:49.979","2011-10-19 22:49:41.417"
4e575cf1434c0d87d10a212f546275ff615d026f,3209161,cat02015,"its always sunny","2011-09-11 13:19:13.298","2011-09-11 13:18:09.127"
4e5774b2b6f5ae5d4efacce88b3b7b90bb13c402,9892921,abcat0302037,"8 inch subwoofer","2011-10-09 14:01:58.846","2011-10-09 14:01:11.375"
4e5779a0fa0da09c0431e2c0ce4a09f409e1c0f1,2225047,abcat0503002,Router,"2011-10-28 22:24:04.308","2011-10-28 22:22:53.086"
4e577e8760a1327d66f29d75df2d2ae2760ef710,2266061,pcmcat214700050000,"iPhone phone cases","2011-08-23 11:41:16.104","2011-08-23 11:39:38.956"
4e579b5848d98808ecba78452681f921fb0ac800,2047641,abcat0101001,"lcd tv","2011-09-19 06:30:56.975","2011-09-19 06:30:50.49"
4e57a09a180a4e9fe0afd322ae2bbb3f4b12ea5a,1980124,pcmcat180400050000,"Canon rebel camera","2011-08-17 22:04:04.006","2011-08-17 22:02:18.738"
4e57a800c2f5d950996feccd3b639d2cc0457b8f,1250837,abcat0205007,"Samsung sound bar","2011-08-12 08:49:39.532","2011-08-12 08:49:01.996"
4e57b23723d01a1c580013399b9ecb9989ba2084,2701485,abcat0401004,LaborDay_CameraCamcorder_20110902,"2011-09-05 19:43:59.556","2011-09-05 19:40:48.829"
4e57bb7cd34697fb56825f83cf9b4422dda7f2e7,1358559,abcat0107020,"HDMI cable","2011-09-21 02:55:05.5","2011-09-21 02:53:22.797"
4e57bb7cd34697fb56825f83cf9b4422dda7f2e7,1918265,pcmcat209000050007,"iPad 2","2011-09-26 20:46:33.36","2011-09-26 20:45:35.814"
4e57c17d056242ade29cc5bbe45a3cb983a804a8,2842056,pcmcat209000050008,"dell laptop with camera","2011-09-02 20:52:08.304","2011-09-02 20:51:56.463"
4e57e93592ea96ef9739a465d0f187cea79fe1ad,2135081,abcat0101001,"Plasma tv","2011-10-25 19:40:01.107","2011-10-25 19:38:20.798"
4e57eba290fd48b25170efa54132e785e715f8bf,2420068,abcat0401004,"kodak digital camara","2011-10-09 15:26:29.046","2011-10-09 15:25:11.095"
4e57f9b521e6eaae8b9d23d520e30f932a60c821,2138291,abcat0101001,"2622037 2127204 2127213 2121716 2138291","2011-10-08 12:02:30.597","2011-10-08 12:02:04.798"
4e580600961a0330f3ec15a2fa2ffe767dc86b69,2560082,pcmcat247400050000,laptops,"2011-08-29 14:28:53.08","2011-08-29 14:26:06.711"
4e58141f050293b36196246b447a49885e907c39,1535836,pcmcat247400050001,Laptop,"2011-09-24 06:07:36.004","2011-09-24 06:05:01.961"
4e58141f050293b36196246b447a49885e907c39,2670837,pcmcat247400050000,Laptop,"2011-09-24 06:08:25.3","2011-09-24 06:05:01.961"
4e58141f050293b36196246b447a49885e907c39,3441067,pcmcat247400050000,Dv6-6145dx,"2011-10-14 15:51:59.222","2011-10-14 15:51:25.18"
4e58182d2f077f54a46337d282cdd2665c88ee34,2594725,abcat0301014,1350lmt,"2011-10-27 17:07:11.997","2011-10-27 17:06:26.595"
4e583b9efec69a41b208990f6451fca7d9f2d90a,2061086,abcat0401004,"sony digital camera","2011-10-25 22:55:46.588","2011-10-25 22:55:19.504"
4e584ac771ac808f45b799319c098ff601204271,2127443,abcat0101001,hdtv,"2011-10-06 23:10:46.763","2011-10-06 23:10:39.997"
4e586c15d52cff177e39a6c92376f4a383db4879,2821791,pcmcat247400050000,"hp dv7 6185","2011-09-18 17:35:49.887","2011-09-18 17:35:17.705"
4e586c15d52cff177e39a6c92376f4a383db4879,2821755,pcmcat247400050000,"hp dv7 6195","2011-09-18 17:37:53.091","2011-09-18 17:37:48.193"
4e5872ddadba2b11c8242a151c111bd33f1d7452,3745943,abcat0504008,plextor,"2011-10-25 22:50:39.175","2011-10-25 22:50:09.391"
4e5877cb958d953407eb1b6ea05cd9482fba37ea,1407325,abcat0811003,Jsmbox,"2011-10-01 15:13:04.458","2011-10-01 15:11:59.695"
4e588dbb32de623898fc3f97662e3afc6b83df53,6884008,cat02015,dyson,"2011-10-19 22:44:34.413","2011-10-19 22:43:52.425"
4e5893c49043deb1080cf1350b238da6503d1bdf,9783676,abcat0101001,Tc-l42u22,"2011-08-30 18:58:42.14","2011-08-30 18:58:13.683"
4e5893c49043deb1080cf1350b238da6503d1bdf,2097053,abcat0101001,Tc-l42u22,"2011-08-31 12:57:59.513","2011-08-31 12:56:11.783"
4e58942891191995523659218a8a68ab77e46305,3396395,pcmcat165900050054,"iPad case","2011-10-13 06:24:47.31","2011-10-13 06:23:22.414"
4e58942891191995523659218a8a68ab77e46305,2490083,pcmcat218000050000,"iPad 2 cases","2011-10-16 21:49:42.305","2011-10-16 21:49:06.192"
4e58942891191995523659218a8a68ab77e46305,2824421,pcmcat218000050000,"iPad 2 cases","2011-10-16 21:51:44.464","2011-10-16 21:49:06.192"
4e58942891191995523659218a8a68ab77e46305,3216383,pcmcat218000050000,"iPad 2 cases","2011-10-16 21:52:46.985","2011-10-16 21:49:06.192"
4e58942891191995523659218a8a68ab77e46305,2339322,pcmcat209000050007,"Ipad2 white 16gb","2011-10-21 10:57:25.642","2011-10-21 10:56:16.357"
4e5897d13a14564f713b484fc932f08b8e957ee2,9911636,pcmcat232900050029,"Xbox console","2011-09-06 18:52:12.861","2011-09-06 18:50:54.135"
4e589fdcbfb5292f77f2e247b1262cf71802baad,9706727,abcat0106001,Furniture,"2011-10-20 12:27:27.176","2011-10-20 12:26:00.955"
4e58a0341499b4d8eeb50c3d71ae4cf0419e29fb,2794138,pcmcat247400050000,"Sony vaio","2011-08-28 20:30:51.475","2011-08-28 20:30:04.123"
4e58aaf0a63eab2816a715cc82f32e29f20c3ef7,2317171,abcat0914000,"NOAA radio","2011-08-25 08:34:24.685","2011-08-25 08:32:43.158"
4e58c65cec3e069ed78c8907c6cda25626c9770a,9485283,cat02685,"dvd drive","2011-10-25 23:17:45.715","2011-10-25 23:17:24.6"
4e58d36f373c6d0a561e032dff480775ccf8ba6b,3900684,abcat0901002,"dvd rack","2011-10-06 23:53:33.72","2011-10-06 23:53:19.641"
4e58e33a1b6f08d81cc02db063aa5f5705fe6c45,7028735,cat02009,employment,"2011-10-25 23:45:13.886","2011-10-25 23:44:36.041"
4e58e6e685b3d77e6b671ae44198e2c83ec3d491,3061302,abcat0703001,"Ps3 console","2011-10-28 21:20:03.44","2011-10-28 21:19:26.842"
4e58e6e685b3d77e6b671ae44198e2c83ec3d491,1162184,abcat0701001,"Xbox 360 console","2011-10-28 21:27:59.271","2011-10-28 21:26:51.067"
4e58fad85029b6e99b88c9ac8c6618eeaea67160,2343227,pcmcat218000050000,"ipad smart cases","2011-10-10 21:20:36.004","2011-10-10 21:18:30.391"
4e59248ce96dd3087f5425d9ae4a8f1f40458513,9317713,pcmcat139300050000,Roxio,"2011-10-02 22:07:30.007","2011-10-02 22:06:55.358"
4e592e35143b6e9d2b0f213ffe5bf62f725507bc,2548423,abcat0703002,"Virtua tennis 4","2011-09-04 00:29:40.021","2011-09-04 00:29:08.418"
4e592e35143b6e9d2b0f213ffe5bf62f725507bc,2496342,pcmcat209400050001,"Xperia play","2011-09-10 10:57:59.837","2011-09-10 10:57:54.707"
4e592e35143b6e9d2b0f213ffe5bf62f725507bc,3604393,abcat0503012,TL-WR1043ND,"2011-10-17 10:14:04.077","2011-10-17 10:13:56.016"
4e59317cae000eaa242fb59d326f5ddf0eba1c55,9952814,pcmcat201900050009,htc,"2011-10-17 10:43:15.195","2011-10-17 10:42:23.255"
4e59317cae000eaa242fb59d326f5ddf0eba1c55,2390524,pcmcat209000050008,"htc flyer","2011-10-26 12:11:56.903","2011-10-26 12:11:23.627"
4e59317cae000eaa242fb59d326f5ddf0eba1c55,3207039,abcat0511004,"epson printer","2011-10-30 17:45:52.565","2011-10-30 17:45:31.534"
4e59317cae000eaa242fb59d326f5ddf0eba1c55,3071444,abcat0511004,"epson printer","2011-10-30 17:46:18.429","2011-10-30 17:45:31.534"
4e59357477b4da4c4e18dcbdcc3862ebc9e1dea9,3244145,cat02015,"dragon ball z kai","2011-10-27 13:28:52.742","2011-10-27 13:27:53.663"
4e594ee6d1f60a92973369c8175bd49001c166fb,9845563,abcat0201011,"I pod shuffle","2011-10-06 19:50:16.346","2011-10-06 19:46:31.348"
4e595711bd491ad37f0d053e256b254e87fe92a5,9244828,pcmcat144700050004,"Jvc marshmallow","2011-09-10 16:24:21.984","2011-09-10 16:24:15.044"
4e595711bd491ad37f0d053e256b254e87fe92a5,9084206,pcmcat144700050004,"Jvc marshmallow","2011-09-10 16:26:08.951","2011-09-10 16:24:15.044"
4e595711bd491ad37f0d053e256b254e87fe92a5,1114791,pcmcat144700050004,"Jvc marshmallow","2011-09-10 16:27:27.861","2011-09-10 16:24:15.044"
4e595711bd491ad37f0d053e256b254e87fe92a5,9492426,pcmcat143000050007,"Jvc marshmallow","2011-09-10 16:28:17.828","2011-09-10 16:24:15.044"
4e595711bd491ad37f0d053e256b254e87fe92a5,9637027,pcmcat143000050011,"Wireless headphone","2011-09-10 16:32:28.448","2011-09-10 16:32:03.618"
4e595711bd491ad37f0d053e256b254e87fe92a5,2873059,abcat0701001,"Xbox 360 console","2011-09-17 12:57:24.486","2011-09-17 12:57:18.251"
4e595ca5bb1bbaf9fed0176375b40b75b0ae8d24,2836702,pcmcat193100050014,Nook,"2011-09-06 14:02:06.099","2011-09-06 14:01:27.06"
4e595ca5bb1bbaf9fed0176375b40b75b0ae8d24,1269007,pcmcat229100050004,"Nook case","2011-09-06 14:10:37.713","2011-09-06 14:09:23.331"
4e595ca5bb1bbaf9fed0176375b40b75b0ae8d24,2904514,abcat0507009,"Corsair power supply","2011-10-13 13:00:05.703","2011-10-13 12:58:57.652"
4e595ca5bb1bbaf9fed0176375b40b75b0ae8d24,2193311,abcat0507009,"Corsair power supply","2011-10-13 13:00:58.087","2011-10-13 12:58:57.652"
4e595ca5bb1bbaf9fed0176375b40b75b0ae8d24,2193302,abcat0507009,"Corsair power supply","2011-10-13 13:01:23.085","2011-10-13 12:58:57.652"
4e5960ef574b221e62a0f3ace0e546cd495294dd,9175082,abcat0705001,Psp,"2011-10-01 16:00:03.979","2011-10-01 15:58:20.749"
4e5963e0acfd6f6cf0f67cb6959cf7823e295e2e,1443422,abcat0706002,"dance dance revolution","2011-10-17 13:40:33.928","2011-10-17 13:39:05.093"
4e59655f587d1af6adad73194cdd739e1b826426,9755322,pcmcat247400050001,"Apple laptop","2011-09-28 12:03:38","2011-09-28 12:03:07.251"
4e597829e60458c91311258b5e344c293692c35c,4660726,cat02673,ozzy,"2011-10-20 00:24:50.462","2011-10-20 00:24:11.587"
4e5987d20ddcbc6f86e9e5916704d44f8f399c1b,9888033,abcat0706002,"green day","2011-10-06 23:34:48.529","2011-10-06 23:34:34.701"
4e598b4f885bc14d7b57edd8ce09dee984c96253,3591033,pcmcat147700050012,"xbox Bluetooth","2011-10-14 13:18:08.736","2011-10-14 13:16:41.104"
4e598d2c099d9c383448f77e484d3e765b69c1ac,9755395,pcmcat247400050001,"MacBook pro","2011-10-25 15:53:14.678","2011-10-25 15:52:44.965"
4e5996ea24f55290a02cb2ff5b25bbd00df56fec,19193431,cat02015,"Convoy dvd","2011-09-16 13:48:45.427","2011-09-16 13:48:14.414"
4e59986ce8f631a15ed973a130a01090eac29831,9359963,abcat0506001,"Ram memory ddr2","2011-09-21 19:53:53.154","2011-09-21 19:52:46.375"
4e59a0961b8b5b31d503e6e1bc61f838c01e5991,2658077,pcmcat190000050013,"apple desk top computers","2011-10-06 22:28:39.404","2011-10-06 22:26:27.966"
4e59a7c915bdcab7d49e56fdc5d2bcca6be80699,2925077,pcmcat242000050005,"Toshiba thrive","2011-08-15 13:58:04.09","2011-08-15 13:56:58.063"
4e59ac0b4aecee2966c3dd033eac67fc96e6ee5d,9206548,pcmcat185400050003,"Walkie talkie","2011-10-06 14:40:22.752","2011-10-06 14:39:48.182"
4e59ac0b4aecee2966c3dd033eac67fc96e6ee5d,9206968,pcmcat185400050003,"Walkie talkie","2011-10-06 14:40:59.834","2011-10-06 14:39:48.182"
4e59ac0b4aecee2966c3dd033eac67fc96e6ee5d,9905229,pcmcat185400050003,"Walkie talkie","2011-10-06 14:41:42.898","2011-10-06 14:39:48.182"
4e59ac5f4421a719d4228b73f5175b2dcbfe26a9,8339274,abcat0503011,pcmcia,"2011-10-25 22:53:13.611","2011-10-25 22:52:49.105"
4e59ad1e975bd380282dd1eda315ffd486fc8e27,3487784,pcmcat209400050001,"Iphone 4s","2011-10-12 18:51:17.163","2011-10-12 18:49:04.115"
4e59b9760945fe7147a60def9cad03efb04f6e12,9999161600050001,abcat0910002,9999*,"2011-08-13 10:15:28.182","2011-08-13 10:15:02.68"
4e59b9760945fe7147a60def9cad03efb04f6e12,1196596,pcmcat168000050031,1196596,"2011-09-16 01:28:39.567","2011-09-16 01:28:35.208"
4e59b9760945fe7147a60def9cad03efb04f6e12,9739898,abcat0910002,9739898,"2011-09-21 08:55:55.903","2011-09-21 08:55:52.411"
4e59b9760945fe7147a60def9cad03efb04f6e12,3385235,cat02015,),"2011-09-23 07:31:17.84","2011-09-23 07:30:43.181"
4e59b9760945fe7147a60def9cad03efb04f6e12,1972853,abcat0703002,sony,"2011-09-30 06:31:15.18","2011-09-30 06:31:06.886"
4e59b9760945fe7147a60def9cad03efb04f6e12,8782533,pcmcat147700050016,sony,"2011-09-30 08:01:20.204","2011-09-30 08:01:14.195"
4e59badcdd522dbe0532afdf01a20cb7aee7abee,7338776,pcmcat143700050032,"iPhone hdmi","2011-10-01 18:18:33.971","2011-10-01 18:16:54.024"
4e59d42ef937d3e35e41916b46842f02799954bf,2842092,pcmcat209000050008,"HP touchpad","2011-09-06 16:53:00.521","2011-09-06 16:52:31.156"
4e59e297f215d18d3f940cbf4121167d06670f9a,9999150900050000,abcat0701001,"xbox kinect bundle","2011-10-21 13:22:20.568","2011-10-21 13:20:41.862"
4e5a2fd2cbf6abf728760dc0dc502d13f52f03e9,1945531,pcmcat209000050007,Ipad2,"2011-10-15 07:44:01.189","2011-10-15 07:43:19.494"
4e5a4934c0e34d7a58e2932365d63a5a6eba914d,3220085,cat02015,"Everything must go","2011-09-04 23:20:55.966","2011-09-04 23:20:42.891"
4e5a517620d0285148da27e8978a088e9e580b44,9846905,abcat0903001,"ge microwave","2011-09-01 13:20:51.779","2011-09-01 13:18:04.005"
4e5a517a909750e7477099f6b9a1e0dcde9ea81f,3196078,pcmcat190200050028,"psp console","2011-09-04 21:43:13.758","2011-09-04 21:42:59.794"
4e5a63fcda16a07e3f8dfb7b9fd04b06e6af3016,2658101,pcmcat200200050000,iMac,"2011-10-28 21:07:25.583","2011-10-28 21:06:36.394"
4e5a700573d6988b752083f0945c8524424cf681,1550573,abcat0515039,"Harman kardon","2011-08-17 08:29:44.698","2011-08-17 08:29:14.967"
4e5a7857dfcb01f9b2c065975ab3c28980e393b0,2424213,pcmcat214000050004,"cameras olympus waterproof","2011-10-19 10:27:42.092","2011-10-19 10:26:54.025"
4e5a83ebf131492f4bf47047ab590285c6976482,2008158,abcat0101001,"46 samsung","2011-10-08 15:24:57.922","2011-10-08 15:22:49.086"
4e5a86e5f26d7dea765ef0c57e7eaa2cfac576d0,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-02 19:07:34.799","2011-09-02 19:07:03.515"
4e5ac6a567cfbe83e6e76767f09df9d8d651784d,8928985,pcmcat180000050013,D700,"2011-08-11 15:59:27.966","2011-08-11 15:57:32.579"
4e5ae2c02bedf8090968586c16e0ab34937016d5,2266089,pcmcat214700050000,Otterbox,"2011-10-24 20:27:05.403","2011-10-24 20:24:57.38"
4e5ae991df513b53d8883503a5e7c4ef6da97e57,8909595,pcmcat189600050007,"western digital black caviar","2011-10-22 00:28:31.6","2011-10-22 00:27:17.494"
4e5b354ae2fa18b9e920f362de50782d6840745c,2553883,pcmcat180000050013,D5100,"2011-10-11 00:59:19.055","2011-10-11 00:58:24.116"
4e5b40d5ec7073cf0813e8955e2a1347aa491910,9291795,pcmcat175600050011,"wireless USB","2011-08-30 09:55:42.411","2011-08-30 09:54:54.765"
4e5b5f58c73073a6b639e37af92875dbdf4e9108,2663006,pcmcat242000050003,"asus transformer","2011-10-23 17:18:49.359","2011-10-23 17:17:58.796"
4e5b620f95e38cde136115fb60b4223dce215834,1432551,pcmcat144700050004,"computer speakers","2011-10-25 23:33:39.649","2011-10-25 23:32:58.213"
4e5b672fd29f3dd8649ab58b7a92087029f3260d,9755322,pcmcat247400050001,Apple,"2011-08-14 03:37:11.226","2011-08-14 03:32:44.593"
4e5b6f828d0b97ee07b68a3882ea0edf1e8d0613,1972853,abcat0703002,"team ico collection","2011-09-08 19:49:18.147","2011-09-08 19:47:46.65"
4e5b7c9bf3329df884b98dba835f9710b40f46bc,9594824,abcat0915015,pedometer,"2011-10-26 00:05:48.397","2011-10-26 00:05:33.242"
4e5b8f6e31368eb959ae2653ba146be9ff61c270,2842056,pcmcat209000050008,"Ho touchpad","2011-08-21 15:56:46.022","2011-08-21 15:56:27.394"
4e5ba2e906d84194fe371128b6944eff2f320632,2775261,pcmcat209000050008,"samsung galaxy tab","2011-10-24 20:50:36.149","2011-10-24 20:48:25.691"
4e5babc79dbf17fba0cce5300ea153ce19c80955,8781428,pcmcat142500050011,"bluetooth adapter","2011-10-26 00:16:30.001","2011-10-26 00:15:48.703"
4e5bcbbf541261431855e30261a9b7fb7c910725,1723471,pcmcat196400050015,"gas ranges","2011-08-19 16:54:05.772","2011-08-19 16:53:17.032"
4e5bdfe95b3b8c320af0c044810315434bd4bd9a,2389304,pcmcat180000050013,LaborDay_CameraCamcorder_20110902,"2011-09-04 17:11:07.243","2011-09-04 17:07:32.694"
4e5be127380b74ad022335a4fb0ad8fea6efd510,1092403,abcat0703002,"Driver ps3","2011-10-25 20:00:31.551","2011-10-25 20:00:22.599"
4e5c13aea5e757cb8b20d62e04441a9af7be15be,2989098,abcat0208011,"clock radio","2011-10-20 00:06:36.191","2011-10-20 00:05:42.562"
4e5c22d9c34428b1d22b6749589983daa4648698,9724341,cat02015,"All star comedy jam","2011-09-20 12:21:09.547","2011-09-20 12:19:56.141"
4e5c33c90f84ad0273b6788a7686ae3c6a480da4,2068098,cat02015,"3d blue ray movies","2011-10-08 12:28:29.073","2011-10-08 12:26:15.296"
4e5c4b16c4544baf3dd5d5a092b6abb1c273aff7,1303056,abcat0508009,"Microsoft office student","2011-09-07 20:48:45.807","2011-09-07 20:48:39.666"
4e5c4b16c4544baf3dd5d5a092b6abb1c273aff7,2842056,pcmcat209000050008,"Blackberry playbook","2011-09-30 23:35:32.69","2011-09-30 23:34:56.418"
4e5c4c999ecfe224ca456cbf1660496a83186aeb,9216387,pcmcat165900050045,"samsung dlp","2011-10-06 23:38:22.465","2011-10-06 23:38:13.111"
4e5c54bf8a43f2c8fe191648dc4f1d5e7f1b3ba4,2390524,pcmcat209000050008,"HTC flyer","2011-10-04 22:48:40.611","2011-10-04 22:47:57.757"
4e5c5b09df2c0777d46692cc0f2d19199f251b31,9705673,pcmcat246100050002,Bluetooth,"2011-08-11 12:24:34.917","2011-08-11 12:23:48.836"
4e5c5c89dc4872a2614c9fac7ebd1f4acb4eb0ba,1945595,pcmcat209000050007,"IPad 2","2011-10-27 20:23:45.545","2011-10-27 20:22:36.489"
4e5c5c89dc4872a2614c9fac7ebd1f4acb4eb0ba,9755322,pcmcat247400050001,MacBook,"2011-10-27 20:26:32.686","2011-10-27 20:26:21.013"
4e5c5c89dc4872a2614c9fac7ebd1f4acb4eb0ba,1535836,pcmcat247400050001,MacBook,"2011-10-27 20:27:08.848","2011-10-27 20:26:21.013"
4e5c5c89dc4872a2614c9fac7ebd1f4acb4eb0ba,1535918,pcmcat247400050001,LaptopS,"2011-10-27 20:30:25.941","2011-10-27 20:30:02.944"
4e5c7187f4d3e5266e7e0f934034770f34ee05e8,1074787,pcmcat186100050006,"Wireless external hard drive","2011-10-31 02:22:10.741","2011-10-31 02:20:58.159"
4e5c7187f4d3e5266e7e0f934034770f34ee05e8,8791319,pcmcat161100050044,"Network sharing","2011-10-31 02:36:43.433","2011-10-31 02:35:12.149"
4e5c85bd05e7935c601e65f58f94d48281f351ff,1767192,pcmcat152100050026,"Protools software","2011-09-21 07:11:16.58","2011-09-21 07:10:10.387"
4e5c85bd05e7935c601e65f58f94d48281f351ff,1767165,pcmcat152100050026,"Protools software","2011-09-21 07:13:02.442","2011-09-21 07:10:10.387"
4e5c88c2d61ab447792bc3ea012a735ecce462d2,3415346,cat02015,halloween,"2011-09-16 17:34:03.932","2011-09-16 17:33:51.841"
4e5c898e613f23dbe5c6dbaf6d638b697f39994b,2842056,pcmcat209000050008,tablet,"2011-08-31 18:29:46.152","2011-08-31 18:28:44.531"
4e5c898e613f23dbe5c6dbaf6d638b697f39994b,1853531,pcmcat164200050013,"toshiba netbook","2011-10-07 15:55:32.147","2011-10-07 15:51:27.791"
4e5c9f9daa24f3f4cabc7abe0e2c8049fa55486a,1200475,pcmcat209400050001,ColumbusDay_MobilePhones_20111009,"2011-10-09 11:38:06.702","2011-10-09 11:37:48.086"
4e5ca9cffea5372b4cb1fa869b1baa710ba28a26,9693768,cat02015,"the game tv show","2011-08-12 16:53:44.489","2011-08-12 16:53:10.356"
4e5cbc88e4905512e992f79be30659e04744073c,1036858,abcat0715002,Kinetc,"2011-10-29 08:12:06.353","2011-10-29 08:09:08.481"
4e5cc3534760ce7157eeaac2b3c58ac801ad182d,2300348,abcat0504010,"flash drive","2011-10-07 00:03:37.393","2011-10-07 00:03:26.582"
4e5cc91d5537ff66c5efcfedf93859c98c391ef0,7458342,cat02015,"psp movies","2011-10-25 23:28:44.259","2011-10-25 23:28:26.792"
4e5cd0b6257435a8d2a676e1e1183da4bde596c4,2146553,abcat0101001,Samsung,"2011-10-07 00:51:38.747","2011-10-07 00:50:15.223"
